event_id_cnty,event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,admin2,location,latitude,longitude,fatalities
KEN3312,2012-08-10,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Trans Nzoia,Saboti,Kitale,1.0167,35,0
KEN3316,2012-08-15,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,3
KEN3327,2012-08-22,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nandi,Chesumei,Kapsabet,0.2039,35.105,0
KEN3335,2012-08-27,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Mvita,Majengo,-4.0486,39.6706,0
KEN3336,2012-08-27,2012,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Mombasa,Kisauni,Bamburi,-4,39.7167,1
KEN3338,2012-08-28,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Muslim Militia (Kenya),Kenya,Mombasa,Nyali,Mwandoni,-4.02,39.6947,3
KEN3339,2012-08-28,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Kisauni,Bamburi,-4,39.7167,0
KEN3341,2012-08-28,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Mvita,Majengo,-4.0486,39.6706,0
KEN3344,2012-08-29,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Mvita,Majengo,-4.0486,39.6706,0
KEN3347,2012-08-30,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Mvita,Majengo,-4.0486,39.6706,0
KEN3349,2012-08-30,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Kilifi,Kilifi South,Mwembe Tayari,-3.85,39.75,0
KEN3350,2012-08-31,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Gatundu North,Kieni,-0.85,36.6833,0
KEN3358,2012-09-10,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Pokomo Ethnic Militia (Kenya),Kenya,Tana River,Garsen,Kilelengwani,-2.4779,40.4662,9
KEN3359,2012-09-10,2012,Violence against civilians,Attack,Pokomo Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Kilelengwani,-2.4779,40.4662,29
KEN3360,2012-09-11,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Laini Village,-2.51,40.28,0
KEN3361,2012-09-11,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Nduru,-2.5065,40.2726,0
KEN3362,2012-09-11,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Shirikisho,-2.5006,40.3247,0
KEN3366,2012-09-14,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),MRC: Mombasa Republican Council,Kenya,Kwale,Kinango,Dzombo Forest,-3.9167,39.4333,1
KEN3367,2012-09-15,2012,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3372,2012-09-17,2012,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Tana River,Garsen,Ozi,-2.5093,40.4558,0
KEN3373,2012-09-20,2012,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kericho,Ainamoi,Kericho,-0.3677,35.2831,0
KEN3383,2012-09-28,2012,Riots,Mob violence,Rioters (Kenya),MRC: Mombasa Republican Council,Kenya,Kwale,Kinango,Silaloni,-3.6169,39.2869,4
KEN3398,2012-10-04,2012,Riots,Mob violence,Rioters (Kenya),MRC: Mombasa Republican Council,Kenya,Kilifi,Kilifi South,Mtwapa,-3.9499,39.745,3
KEN3399,2012-10-04,2012,Violence against civilians,Attack,MRC: Mombasa Republican Council,Civilians (Kenya),Kenya,Kilifi,Kilifi South,Mtwapa,-3.9499,39.745,1
KEN3408,2012-10-12,2012,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Embu,Manyatta,Embu,-0.5333,37.45,0
KEN3409,2012-10-13,2012,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Embu,Manyatta,Embu,-0.5333,37.45,0
KEN3411,2012-10-14,2012,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Embu,Manyatta,Embu,-0.5333,37.45,0
KEN3414,2012-10-15,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),MRC: Mombasa Republican Council,Kenya,Kwale,Matuga,Kombani,-4.1999,39.5811,2
KEN3415,2012-10-15,2012,Violence against civilians,Attack,MRC: Mombasa Republican Council,Civilians (Kenya),Kenya,Kwale,Matuga,Kombani,-4.1999,39.5811,1
KEN3416,2012-10-15,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nyandarua,Kinangop,Nyandarua,-0.55,36.6167,0
KEN3424,2012-10-20,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),MRC: Mombasa Republican Council,Kenya,Kilifi,Kaloleni,Kaloleni,-3.8167,39.6269,0
KEN3425,2012-10-20,2012,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Kilifi,Kaloleni,Kaloleni,-3.8167,39.6269,0
KEN3426,2012-10-20,2012,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Samburu,Samburu Central,Maralal,1.0968,36.698,0
KEN3364,2012-09-13,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kandara,Nguruaini,-0.88,37.07,0
KEN3405,2012-10-09,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Embu,Mbeere South,Mbeere,-0.6961,37.6861,0
KEN3323,2012-08-20,2012,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Sonjo Ethnic Militia (Kenya),Kenya,Siaya,Ugunja,Naam,0.2167,34.3,0
KEN3322,2012-08-19,2012,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Wajir,Wajir South,Dera Bombi,0.822,39.8966,3
KEN3351,2012-09-03,2012,Protests,Protest with intervention,Police Forces of Kenya (2002-2013),Protesters (Kenya),Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN3328,2012-08-23,2012,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Mandera,Mandera North,Rhamu,3.9208,41.2192,5
KEN3353,2012-09-04,2012,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Siaya,Alego Usonga,Siaya,0.06,34.2861,0
KEN3355,2012-09-06,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Tarasaa,-2.4676,40.0978,11
KEN3369,2012-09-15,2012,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,0
KEN3354,2012-09-07,2012,Battles,Armed clash,Orma Ethnic Militia (Kenya),Police Forces of Kenya (2002-2013),Kenya,Tana River,Garsen,Chamwanamuma,-2.5097,40.2977,0
KEN3380,2012-09-27,2012,Violence against civilians,Attack,MRC: Mombasa Republican Council,Civilians (Kenya),Kenya,Kilifi,Kaloleni,Kaloleni,-3.8167,39.6269,1
KEN3420,2012-10-17,2012,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Garissa,Dadaab,Liboi,0.3534,40.8723,1
KEN3381,2012-09-27,2012,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kilifi,Kaloleni,Kaloleni,-3.8167,39.6269,11
KEN3337,2012-08-28,2012,Explosions/Remote violence,Grenade,Police Forces of Kenya (2002-2013),Muslim Militia (Kenya),Kenya,Mombasa,Kisauni,Kisauni,-4.0333,39.6833,1
KEN3318,2012-08-15,2012,Strategic developments,Other,Kalenjin Ethnic Militia (Kenya),,Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN3371,2012-09-15,2012,Strategic developments,Other,Kikuyu Ethnic Militia (Kenya),,Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN3389,2012-10-01,2012,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3319,2012-08-15,2012,Strategic developments,Other,Kikuyu Ethnic Militia (Kenya),,Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN3370,2012-09-15,2012,Strategic developments,Other,Kalenjin Ethnic Militia (Kenya),,Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN3422,2012-10-19,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3423,2012-10-19,2012,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3390,2012-10-02,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,2
KEN3378,2012-09-24,2012,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,0
KEN3388,2012-10-01,2012,Explosions/Remote violence,Grenade,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3340,2012-08-28,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Kisauni,Kisauni,-4.0333,39.6833,0
KEN3391,2012-10-02,2012,Strategic developments,Looting/property destruction,Police Forces of Kenya (2002-2013),Unidentified Armed Group (Kenya),Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3374,2012-09-21,2012,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN3386,2012-09-30,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,2
KEN3313,2012-08-13,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Kau,-2.488,40.4385,2
KEN3314,2012-08-13,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Kilelengwani,-2.4779,40.4662,2
KEN3326,2012-08-21,2012,Violence against civilians,Attack,Pokomo Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Garsen,Reketa,-2.4414,40.3865,53
KEN3317,2012-08-15,2012,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,1
KEN3352,2012-09-03,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3379,2012-09-25,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3404,2012-10-09,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3407,2012-10-12,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3410,2012-10-14,2012,Protests,Protest with intervention,Police Forces of Kenya (2002-2013),Protesters (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3413,2012-10-15,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN3307,2012-08-01,2012,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,Civilians (Kenya),Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,0
KEN3310,2012-08-03,2012,Explosions/Remote violence,Suicide bomb,Al Shabaab,Civilians (Kenya),Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,1
KEN3320,2012-08-16,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,0
KEN3321,2012-08-18,2012,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),Civilians (Kenya),Kenya,Nairobi,Embakasi North,Nairobi - Embakasi North,-1.2517,36.8995,1
KEN3376,2012-09-24,2012,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Unidentified Ethnic Militia (Kenya),Kenya,Nairobi,Embakasi Central,Nairobi - Embakasi Central,-1.268,36.9148,2
KEN3385,2012-09-30,2012,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,0
KEN3406,2012-10-12,2012,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,0
KEN3306,2012-07-29,2012,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Mandera,Mandera East,Mandera,3.9357,41.8542,1
KEN3308,2012-08-01,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3332,2012-08-25,2012,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3342,2012-08-28,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,1
KEN3343,2012-08-29,2012,Explosions/Remote violence,Grenade,Police Forces of Kenya (2002-2013),Muslim Militia (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,1
KEN3348,2012-08-30,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Mombasa,Mvita,Makupa,-4.0338,39.6515,0
KEN3392,2012-10-02,2012,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN3421,2012-10-17,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Al Shabaab,Kenya,Mombasa,Likoni,Likoni,-4.0839,39.6616,4
KEN3333,2012-08-26,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kiambu,Gatundu South,Gatundu,-1.0129,36.9049,0
KEN3330,2012-08-24,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Tana River,Galole,Hola,-1.5036,40.0333,0
KEN3357,2012-09-09,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Galole,Hola,-1.5036,40.0333,1
KEN3363,2012-09-11,2012,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Tana River,Galole,Hola,-1.5036,40.0333,4
KEN3387,2012-09-30,2012,Explosions/Remote violence,Grenade,Al Shabaab,Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,1
KEN3403,2012-10-08,2012,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Somalia),Kenya,Garissa,Dadaab,Ifo,0.11,40.3135,1
KEN3412,2012-10-15,2012,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Garissa,Dadaab,Ifo,0.11,40.3135,1
KEN3394,2012-10-03,2012,Strategic developments,Change to group/activity,Muyeye Movement,,Kenya,Kilifi,Ganze,Arabuko Sokoke,-3.3333,39.8667,0
KEN3324,2012-08-20,2012,Violence against civilians,Attack,Garre Clan Militia (Ethiopia),Civilians (Kenya),Kenya,Mandera,Banissa,Banissa,3.9439,40.3445,5
KEN3325,2012-08-21,2012,Violence against civilians,Attack,Garre Clan Militia (Ethiopia),Civilians (Kenya),Kenya,Mandera,Mandera North,Rhamu,3.9208,41.2192,5
KEN3329,2012-08-23,2012,Violence against civilians,Attack,Degodia Clan Militia (Kenya),Civilians (Kenya),Kenya,Wajir,Wajir East,Wajir,1.75,40.06,1
KEN3331,2012-08-25,2012,Battles,Armed clash,Degodia Clan Militia (Kenya),Garre Clan Militia (Kenya),Kenya,Wajir,Wajir East,Wajir,1.75,40.06,0
KEN3334,2012-08-26,2012,Violence against civilians,Attack,Garre Clan Militia (Ethiopia),Civilians (Kenya),Kenya,Mandera,Banissa,Banissa,3.9439,40.3445,5
KEN3430,2012-10-24,2012,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Tana River,Bura,Mbalambala,-0.0961,39.0426,3
KEN3431,2012-10-24,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN3432,2012-10-26,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Unidentified Armed Group (Kenya),Kenya,Garissa,Fafi,Hagadera Refugee Camp,0.0037,40.3746,1
KEN3434,2012-10-27,2012,Strategic developments,Disrupted weapons use,Police Forces of Kenya (2002-2013),Unidentified Armed Group (Kenya),Kenya,Kilifi,Kaloleni,Kaloleni,-3.8167,39.6269,0
KEN3435,2012-10-28,2012,Battles,Armed clash,Police Forces of Kenya (2002-2013),Muslim Militia (Kenya),Kenya,Mombasa,Mvita,Majengo,-4.0486,39.6706,2
KEN3436,2012-10-29,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,4
KEN3437,2012-10-29,2012,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN3438,2012-10-30,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN3441,2012-10-31,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN3443,2012-10-31,2012,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Baringo,Marigat,Marigat,0.4667,35.9833,2
KEN3445,2012-11-01,2012,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),Rioters (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,3
KEN3451,2012-11-05,2012,Battles,Armed clash,Turkana Ethnic Militia (Kenya),Samburu Ethnic Militia (Kenya),Kenya,Samburu,Samburu Central,Maralal,1.0968,36.698,12
KEN3457,2012-11-10,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Trans Nzoia,Kwanza,Kwanza,1.1684,34.9926,0
KEN3458,2012-11-11,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Trans Nzoia,Kwanza,Kwanza,1.1684,34.9926,0
KEN3459,2012-11-12,2012,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Trans Nzoia,Kwanza,Kwanza,1.1684,34.9926,0
KEN3463,2012-11-14,2012,Strategic developments,Other,Al Shabaab,,Kenya,Mombasa,Mvita,Majengo,-4.0486,39.6706,0
